epoch,train_loss,train_mae,val_mae,val_rmse
1,1.0830403725802897,0.6618609783053399,0.3698111572265625,0.47507693339021023
2,0.1653495012372732,0.31384250473976133,0.2266083722114563,0.29064837843683616
3,0.09357370737195014,0.2360526961684227,0.2020073961019516,0.2608188772397717
4,0.05702669633924961,0.18267055091261863,0.17426024174690247,0.22751566184545083
5,0.05572104693204165,0.182292322576046,0.15287074875831605,0.1996309575545669
6,0.052877668187022206,0.17687531742453574,0.17111508119106292,0.2221291425377171
7,0.04551527586579323,0.16320138582587243,0.13854505217075347,0.18155602246612018
8,0.051571778118610384,0.17332963621616362,0.17593542933464051,0.22511917011447685
9,0.040462277613580226,0.1527112691104412,0.13903939986228944,0.18325957967743076
10,0.03455572520196438,0.1411436959207058,0.12895171689987184,0.17012231654812338
11,0.028532604310661555,0.12856256902217866,0.12475543129444122,0.1633061593507729
12,0.025549392353743313,0.12174869325757026,0.11734646344184875,0.1548460657271859
13,0.027043808281421663,0.12441965252161026,0.13042253017425537,0.17007345625112136
14,0.022711637277156114,0.11522101616859436,0.12284338390827179,0.15819821790455224
15,0.02038201137073338,0.1094925103187561,0.1115506808757782,0.14766412502057616
16,0.020486955281347037,0.10752214193344116,0.11280635392665864,0.15038031991108405
17,0.017121126919984818,0.09988555958867074,0.1191052725315094,0.15692104662127976
18,0.01458402220904827,0.09238708499073982,0.10571722269058227,0.13891276495537624
19,0.013143809074535965,0.0875506778806448,0.10888127315044403,0.1423547584723858
20,0.012027413666248321,0.08474836029112338,0.10585545587539673,0.1399584081720938
21,0.009340260965749622,0.0750779138058424,0.10978105092048646,0.14823783948550479
22,0.009215663723647594,0.07395109435915947,0.10713091111183166,0.13933281001203007
23,0.009028054893016816,0.07347170734405517,0.108175940990448,0.14154268606101625
24,0.009434312015771867,0.07490837717056274,0.10297108888626098,0.13513386607174285
25,0.007062303937040269,0.0645021830946207,0.11346494793891906,0.15083676447794525
26,0.005930648418609053,0.05977053046226501,0.10097385561466217,0.133141660856621
27,0.005351508931256831,0.05650052487850189,0.11262306892871857,0.14885970203695673
28,0.008134644536301494,0.06917393264174461,0.11665410256385803,0.15505016987774992
29,0.005852745643816888,0.059365926146507264,0.11296462392807007,0.14861604382918586
30,0.005465988120995462,0.057372885674238205,0.10115408372879028,0.13412060898759462
31,0.00549305082205683,0.057239959925413135,0.10969096839427948,0.14457518007896195
32,0.00494317099172622,0.05418577727675438,0.09760015213489533,0.1284124802261422
33,0.004029445278458298,0.04947241371870041,0.0996748423576355,0.1331565565218975
34,0.003978559625335038,0.04893887910246849,0.09544494795799255,0.12711546445443903
35,0.004687024557031691,0.053359140366315845,0.09755759131908416,0.12929538207330304
36,0.0038874957086518407,0.048276175633072856,0.09625741267204285,0.12832532573876357
37,0.0034533501458354292,0.04541803499311209,0.09487440240383148,0.12590743624217615
38,0.003713408352341503,0.04710754892230034,0.09699543273448943,0.12689929419502352
39,0.003500453588552773,0.04600751366466284,0.09414147388935089,0.1251714275982101
40,0.004162210360635072,0.04970716971158981,0.10989941549301148,0.14378070389366782
